,content,score,clean_content,sentiment
508,"Bintang satu , saya protes atas ketidak nyamanan selama menggunakan tiktok banyak sekali konten negatif seperti ujaran kebencian fitnah dan sebagainya ...kalian cuma sensitif pada hal sepele tapi acuh pada hal yg sebenarnya menjadi ancaman nyata...terima kasih",1,bintang protes ketidak nyamanan tiktok konten negatif ujaran kebencian fitnah sensitif sepele acuh yg ancaman nyataterima kasih,0
509,Mengapa ketika says login selalu muncul tulisan akun anda telah di blokir selamanya padahal saya tidak melakukan pelanggan apapun? Tolong di perbaiki yaa untuk kenyamanan pengguna,2,say login muncul tulisan akun blokir pelanggan apapun tolong perbaiki yaa kenyamanan pengguna,0
510,Tiktol sekarang kenapa harus ada mungkin anda suka...habis kita but searching terus masuk ke mungkin anda suka padahal udah dihapus...pusing lihatnya..apa yang kita cari itu itu terus yg nongol..kalok bisa gak usah ada kata mungkin anda suka...karna yg kita dah cari dan dah kita hapus ninggalin jejak jadi gak ada privacy..tolong ya tiltok diperbaru🙏🙏🙏,1,tiktol sukahabis but searching masuk suka dihapuspusing lihatnyaapa cari yg nongolkalok sukakarna yg dah cari dah hapus ninggalin jejak privacytolong ya tiltok diperbaru,0
511,"Aplikasi bagus cuman ada 1 masalah, misalnya setiap abis di cas hp nya pas saya buka apk tiktok tiba tiba suka keluar keluar sendiri dari apk nya padahal saya gak mencet apa apa",2,aplikasi bagus cuman abis ca hp nya pa buka aplikasi tiktok suka aplikasi nya mencet,0
512,𝙸𝚗 𝚔𝚗𝚊𝚙𝚊 𝚜𝚒 𝚝𝚒𝚔 𝚝𝚘𝚔 𝚐𝚔 𝚋𝚒𝚜𝚊 𝚍𝚒 𝚋𝚞𝚔𝚊 𝚕𝚊𝚖𝚊 𝚔𝚕𝚒 𝚖𝚊𝚜𝚞𝚔 𝚗𝚢 𝚕𝚘𝚔 𝚐𝚊𝚋𝚒𝚜𝚊 𝚋𝚞𝚊𝚝 𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒 𝚐𝚊𝚞𝚜𝚊 𝚍𝚒 𝚋𝚞𝚊𝚝 𝚖𝚎𝚗𝚍𝚒𝚗𝚐 𝚊𝚙𝚞𝚜 𝚊𝚓𝚊 𝚔𝚗𝚊𝚙𝚊 𝚐𝚔 𝚋𝚒𝚜𝚊 𝚍𝚒 𝚋𝚞𝚔𝚊 𝚞𝚙𝚍𝚊𝚝𝚎 𝚞𝚍𝚊𝚑 𝚝𝚙𝚒 𝚝𝚎𝚝𝚎𝚙 𝚜𝚊𝚖𝚊,1,,0
513,Apk nya bagus banyak video yg menarik tapi saya pas apload vidio gak berapa lama udah ke bend padahal vidio nya gak terkait dengan yg hal hal negatif tapi tetap ke bend selamanya akun ku sama udah gak bisa main tik tok sekarang,2,apk nya bagus video yg menarik pa apload vidio bend vidio nya terkait yg negatif bend akun ku main tik tok,0
514,Aplikasi nya si bagus tapi harus di tingkatkan krna setiap saya bikin akun selalu muncul abaikan dan banding tlng jangan ad yg seperti itu yah,3,aplikasi nya si bagus tingkatkan krna bikin akun muncul abaikan banding tlng ad yg yah,1
515,tiktok shop saya kasih bintang 1. payletter nya klo di gunakan dan telat 1 hari dengan denda yg di luar akal 80ribu...udah gitu di tlpn trus kaya kita telatnya 1 bulan gitu.. sumpah mendingan akulaku dan shoppee.kaga sampe segitu nya. apa karna baru tiktokshop bikin payleteer. kocak kocak....,1,tiktok shop kasih bintang payletter nya telat denda yg akal ribusudah tlpn trus kaya telatnya sumpah mendingan akulaku shoppeekaga sampe segitu nya karna tiktokshop bikin payleteer kocak kocak,0
516,"Pengembalian dana sulit, padahal barangnya minus, tapi pengajuan banding terus²an. Jadi malas belanja di tiktok atau tokped ini. Gk kayak marketplace sebelah",1,pengembalian dana sulit barangnya minus pengajuan banding terusan malas belanja tiktok tokped gk kayak marketplace sebelah,0
517,"Aplikasinya bagus tapi kok lemot tiba"" keluar sendiri keterangan koneksi internet tidak setabil bisakah di perbarui ulang biaya nggak lemot udah install ulang ttp lemot",5,aplikasinya bagus lemot keterangan koneksi internet setabil perbarui ulang biaya lemot install ulang ttp lemot,2
518,Baru masuk liat video ngelag²trus keluar sendiri tiktok tidak menanggapi nya sekarang bisa nya Kya gitu yah tiktok aneh banget biasa nya aman²aja gmn ni tanggung jawab nya tiktok di perbaiki dong,1,masuk liat video ngelagtrus tiktok menanggapi nya nya kya yah tiktok aneh banget nya amanaja gimana ni tanggung nya tiktok perbaiki,0
519,"1. untuk dagang yang PO di stop dong sistem nya mesti banyak bebenah untuk di perbaiki, 2. untuk aju banding masa ga bisa komentar, 3. Ga ada perubahan",1,dagang po stop sistem nya mesti bebenah perbaiki aju banding komentar ga perubahan,0
520,"Boz kenapa saat memperpanjang video soundnya ikut ke potong, Padahal kemarin"" bagus dan sesuai selera, mohon di koreksi,,tks😊🙏",5,boz memperpanjang video soundnya potong kemarin bagus sesuai selera mohon koreksitks,2
521,"Please, ini isi video di 2 akunku tiba tiba berubah jadi hal yang ga kusukai cuman gara gara ga kubuka selama beberapa hari, ini ganggu banget. Benerin lah bugnya.",1,please isi video akunku berubah kusukai cuman gara gara kubuka ganggu banget benerin bugnya,0
522,"streak nya gamau nyala, padahal udah dicoba berkali kali, tapi hasilnya tetep aja ga nyala, ini bug atau apa tolong diperbaiki kesalahan nya",3,streak nya gamau nyala dicoba berkali kali hasilnya tetep nyala bug tolong diperbaiki kesalahan nya,1
523,"Ribet banget mau ngehapusin video yng di simpan tapi udh tidak tersedia. Setiap udh di hapus balik lagi ke atas, ke video pertama. Terus harus 1 1 ngehapusin nya, ga bisa di pilih biar bisa langsung di hapus",3,ribet banget ngehapusin video yng simpan tersedia hapus video ngehapusin nya pilih langsung hapus,1
524,"Ini gimana ya,tadi pagi-sore saya lagi bikin vt a day in my life,terus pas sy mau edit dan lanjutin,video nya malah gabisa di pencet apapun,pencet kembali pun gabisa,akhirnya sy keluar dulu dari tik tok,terus saya msk lgi,kan biasanya muncul lagi tuh video yang di edit,tpi kok mlh ilng,mau di ulang sih bisa,tapi harus nunggu minggu depan,karena ini lagi hari libur di tmbh harus ada effort ,mana tadi video nya mau selesai,nah masalah nya ini,kok bisa tiba tiba gabisa di pencet ya,kembali pun gbsa",5,gimana yatadi pagisore bikin vt day in my lifeterus pa edit lanjutinvideo nya gabisa pencet apapunpencet gabisaakhirnya tik tokterus msk lgikan muncul video edittpi mlh ilngmau ulang sih bisatapi nunggu minggu depankarena libur tmbh effort video nya selesainah nya inikok gabisa pencet yakembali gbsa,2
525,"bagus tp knp filter favoritku tb² hilang semua? pdhal udh ku simpan bnyak bgt, coba cari filter trus simpan lg trus keluar, hilang lagi, mksudnya apa tiktok?",4,bagus filter favoritku tb hilang pdhal ku simpan bnyak banget coba cari filter trus simpan trus hilang mksudnya tiktok,2
526,Sedang mengoptimalkan dan mempercepat aplikasi.. Buka lagi nanti.. Kenapa yaa selalu gitu pas buka tiktok?,4,mengoptimalkan mempercepat aplikasi buka yaa pa buka tiktok,2
527,"tolong lah tik tok tdi masih bisa scroll,tapi sekarang pas udah abis makan malah nge stak di logo tik tok nya mulu tolong diperbaiki bug nya terimakasih 🙏🏼",2,tolong tik tok tdi scrolltapi pa abis makan nge stak logo tik tok nya mulu tolong diperbaiki bug nya terimakasih,0
528,tiktok kenapa setelah saya update aplikasinya jadi macet dan tidak bisa si buka padahal penyimpanan ponsel masih banyak mohon di perbaiki🙏,2,tiktok update aplikasinya macet si buka penyimpanan ponsel mohon perbaiki,0
529,"gajelas banget kadang lagu nya ngestuck padahal sudah di scroll ke vidio lain, terus kadang musik yang ga ada padahal sudah ngescroll banyak vidio",1,gajelas banget kadang lagu nya ngestuck scroll vidio kadang musik ngescroll vidio,0
530,"menurut saya ini apk sudah cukup bagus banget, untuk developernya saya hanya mengasih saran saja, untuk update kedepannya tolong diringankan ini apk, soalnya saya kasihan untuk pengguna HP yg ram 2, harus instal, uninstall nih apk hanya demi menontonnya, saran saya sih tolong di ringankan ini apk, trima kasih🙏",4,aplikasi bagus banget developernya mengasih saran update kedepannya tolong diringankan aplikasi kasihan pengguna hp yg ram instal uninstall aplikasi menontonnya saran sih tolong ringankan aplikasi trima kasih,2
531,"ini tiktok ada masalah kah bug ini masa gak bisa kirim pesan sama gak bisa mengganti stories jadi publik, udah login ulang login ulang tetap aja gak bisa, kalo bikin aplikasi yang bener lah, mau ganti tampilan layar jadi gelap tiba -tiba gak ada haduh haduh gimana sih ini tiktok, padahal yang download sampe 1 juta lo teyap aja gak di perbaiki ini masalah nya, TOLONG DIPERCEPAT MEMBAIKI BUG NYA INI UDAH KACAU👎👎",1,tiktok kah bug kirim pesan mengganti story publik login ulang login ulang bikin aplikasi bener ganti tampilan layar gelap haduh haduh gimana sih tiktok download sampe juta lo teyap perbaiki nya tolong dipercepat membaiki bug nya udah kacau,0
532,"Sering lelet, lambat, gak bisa di tutup, gak bisa pindah video, dan suka berubah sendiri videonya, sering crash (keluar sendiri) padahal sedang asik-asiknya menonton. Aku jaramg tiktok karena terlalu banyak live sampah muncul di beranda. Algoritma nya buruk nih, barbar, semua akun live bisa lewat di beranda, mestinya hanyan akun yang sudah di follow saja. Jelek kan? Barbar, kan?",1,lelet lambat tutup pindah video suka berubah videonya crash asikasiknya menonton jaramg tiktok live sampah muncul beranda algoritma nya buruk barbar akun live beranda mestinya hanyan akun follow jelek barbar,0
533,Aku kasih bintang 4 ya karena gak ada tiktok shop nya padahal udah di update udah dibersihin memo juga karna siapa tau gara-gara memo jadi gak ada shop nya eh ternyata emang gak ada dan gak bisa walaupun udah di update berkali-kali. jadi tolong ya untuk diperbaiki lagi soalnya yang lain udah bagus cuman minusnya di keranjang kuningnya yang hilang entah kemana,4,kasih bintang ya tiktok shop nya update dibersihin memo karna garagara memo shop nya eh emang update berkalikali tolong ya diperbaiki bagus cuman minusnya keranjang kuningnya hilang kemana,2
534,"sudah dua kali mengalami stuck di logo, pertama pas bulan juni, terus sekarang stuck di logo ga bisa masuk sama sekali, sebelum stuck di logo sudah beberapa kali log out sendiri dari akun, saya heran kenapa tiktok seprti ini, gatau ini dari hp saya atau dari tiktoknya, semua sudah bagus, saya sudah lama menggunakan tiktok, tapi tambah kesini tambah banyak bug, tolong diperbaiki bug seperti ini, saya sudah berulang kali uninstal dan instal masih tetap seperti ini.",2,kali mengalami stuck logo pa juni stuck logo masuk stuck logo kali log out akun heran tiktok seprti gatau hp tiktoknya bagus tiktok kesini bug tolong diperbaiki bug berulang kali uninstal instal,0
535,"Kepada developer yang terhormat, tolong segera perbaiki permasalahan login pengguna, setiap membuka aplikasi pengguna malah diharuskan login terus, dan juga banyak bug lainnya, seperti saat scroll kontennya mengulang konten yang sama",2,developer terhormat tolong perbaiki permasalahan login pengguna membuka aplikasi pengguna diharuskan login bug scroll kontennya mengulang konten,0
536,"Update versi terbaru ini ada bug nya mohon di perbaiki lagi 🙏🏻. - Bug tiba² akun log out sendiri Dan ada satu masalah, Yaitu - Akun yang memposting/upload tentang sex & rasis tidak di blokir. Itu sangat merusak generasi muda jika tidak di tangani dengan baik.",4,update versi terbaru bug nya mohon perbaiki bug akun log out akun mempostingupload sex rasis blokir merusak generasi muda tangani,2
537,"Aplikasi nya bagus, tapi kenapa ya kalo mau download itu ada tulisan ""Tidak dapat berfungsi di perangkat anda"" Jadi bener di tiktok nya itu ada beberapa masalah, jadi ini gimana sih? Aku udah uninstall apk nya berkali kali tapi tetep aja ada masalah 😞ini gimana plis😞🙏?",3,aplikasi nya bagus ya download tulisan berfungsi perangkat bener tiktok nya gimana sih uninstall aplikasi nya berkali kali tetep gimana plis,1
538,"Aplikasi ini sebenarnya bagus,hanya saja setelah di-update akun sering tiba tiba ke logout sendiri dan harus login kembali.Tidak hanya sekali dua kali tapi sudah sangat sering,ketika ingin membuka aplikasi harus login kembali.",3,aplikasi bagushanya diupdate akun logout login kembalitidak kali seringketika membuka aplikasi login,1
539,Akun aku ke logout pas aku mau masuk ke akunku malah gak bisa logout dan pas aku mau buka tiktok kok malah keluar sendiri sampai 2x ?? Tolong dari developer tiktok agar memperbaiki bug ini!!!,1,akun logout pa masuk akunku logout pa buka tiktok tolong developer tiktok memperbaiki bug,0
540,Pilih Cerita yang Pas dan Seru. ... 2. Cerita yang Jelas dan Runtut. ... Pakai Bahasa yang Hidup dan Berwarna. ... Kasih Pesan atau Pelajaran. ... Perhatikan Bahasa Tubuh dan Ekspresi. ... 6. Jadi Pendengar yang Baik Juga.,5,pilih cerita pa seru cerita runtut pakai bahasa hidup berwarna kasih pesan pelajaran perhatikan bahasa tubuh ekspresi pendengar,2
541,"tiktok, please perbaiki lagi. semakin di update semakin ga jelas! masa lagi asik scrol malah keluar sendiri, video keulang lagi. Dan yang paling ngeselin, akun tiktoku udah beberapa kali log out terus. jadi harus login setiap masuk. mengganggu banget Sumpah, dan banyak banget yang kayak aku gini. mana ga ada fitur save foto lagi kalo udah selfie... kirain udah di benerin... gamau tau pokoknya harus diperbaiki!!!!!!!!",4,tiktok please perbaiki update asik scrol video keulang ngeselin akun tiktoku kali log out login masuk mengganggu banget sumpah banget kayak gini fitur menyimpan foto selfie kirain benerin gamau pokoknya diperbaiki,2
542,"Aplikasi tiktok bagus bgt, fitur2 jg sgt menarik, tp sering keluar sendiri. terlalu sering update aplikasi nya",4,aplikasi tiktok bagus banget fitur sgt menarik update aplikasi nya,2
543,ini fitur simpan fotonya ilang? nyesel update sumpah. kenapa sih fitur yang penting harus dihapus? apalagi yang pin komen juga di hapus. saya harap fitur simpan foto kembali lagi.,1,fitur simpan fotonya ilang nyesel update sumpah sih fitur dihapus pin komen hapus harap fitur simpan foto,0
544,"Sebenarnya bagus, tapi beberapa bulan ini, pas aku bukak tiktok malah lamaaa bangettt, terus tiba-tiba hp nya mati sendiri. Kayak lagi di matikan ulang gitu. Sampe emosi sendiri, pernah waktu itu, aku coba buka tiktok malah hp ku mati2 sendiri sampe 15 kali. Padahal aku sama sekali nggak mencet ""Mulai ulang"" tapi ya gituu. Hari ini juga tiktokku belum bisa dibuka. Kalau dibuka hp ku bakal mati lagi",1,bagus pa bukak tiktok lama banget tibatiba hp nya mati kayak matikan ulang sampe emosi coba buka tiktok hp ku mati sampe kali mencet ulang ya gituu tiktokku dibuka dibuka hp ku mati,0
545,"aplikasi ga jelas, dua hari ga login tiktok tiba"" ke banned tiktoknya. gak bisa daftar akun lagi sama sekali dikarenakan""frekuensi kunjungan terlalu sering"" aplikasi aneh. apalagi pihak tiktoknya udh umpan balik tetapi ga di tanggapi hadeh hadeh",1,aplikasi login tiktok banned tiktoknya daftar akun dikarenakanfrekuensi kunjungan aplikasi aneh tiktoknya umpan tanggapi hadeh hadeh,0
546,"izin untuk menyampaikan keluhan saya untuk pihak tiktok, mengenai bug yg terjadi pada bagian memasuki aplikasi tiktok tersebut, telah terjadi bug yang sangat menjengkelkan, tidak dapat di akses, HP ikut nge frame , salah satu cara iyalah uninstall dan install balik aplikasi tersebut, mohon kiranya di lihat keluhan para pengguna aplikasi ini biar di tindak lanjuti 🙏🏻🙏🏻🙏🏻",1,izin keluhan tiktok bug yg memasuki aplikasi tiktok bug menjengkelkan akses hp nge frame salah iyalah uninstall install aplikasi mohon lihat keluhan pengguna aplikasi tindak lanjuti,0
547,"tiktok apasih masa sekarang ga bisa nyimpen video ke galeri dan nyimpen video hasil kreasi yang belum di posting ke galeri juga ga bisa padahal ak udah perbarui terus loh, udah ak bersihin chache nya juga, udah uninstal lali instal lagi tetep ga ada fitur simpen nya",2,tiktok apasih nyimpen video galeri nyimpen video hasil kreasi mengunggah galeri ak perbarui loh ak bersihin chache nya uninstal lali instal tetep fitur simpen nya,0
548,"Kok di aku video yg di buat lewat tiktok ga bisa di save yaa di bagian bawah yang temen² aku bisa di save videonya kok aku gaada, tolong dong pihak tiktok di perbaiki, padahal udah di update",4,video yg tiktok menyimpan yaa temen menyimpan videonya gaada tolong tiktok perbaiki update,2
549,"Saya menggunakan tiktok sebelum aman aman aja, tapi sekarang malah kaya vidionya jadi ga ada pas di scrol ke bawah malah ga ada gambarnya, cuma ada suaranya aja aneh banget kan. Tolong di perbaiki lagi.",3,tiktok aman aman kaya vidionya pa scrol gambarnya suaranya aneh banget tolong perbaiki,1
