,content,score,clean_content,sentiment
1575,"Sebenarnya aplikasi ini mudah untuk digunakan. Tapi tolong perbaiki kualitasnya. Setiap saya ingin menyimpan hasil dengan ukuran yang terbilang kecil (seperti ukuran sebaris feed ig), hasil menyimpan di galeri selalu saja buram/pecah. Tolong perbaiki itu",3,aplikasi mudah tolong perbaiki kualitasnya menyimpan hasil ukuran terbilang ukuran sebaris feed ig hasil menyimpan galeri burampecah tolong perbaiki,1
1576,"Sangat di sayangkan, aplikasi yang tadinya bagus,setelah di update, jadi jelek..Saya kecewa dengan canva versi baru,udah ngeleg ngeditnya jadi tambah ribet,pas di unduh hasilnya ga sesuai..mohon di kembalikan kembali seperti semula,",1,sayangkan aplikasi bagussetelah update jeleksaya kecewa canva versi barusudah ngeleg ngeditnya ribetpas unduh hasilnya sesuaimohon kembalikan,0
1577,"Saran sih, untuk optimalisasi aplikasinya lebih diperhatikan. Sudah bagus banyak template yang free tapi pas mau ngedit malah error dan nge lag. Kadang kadang kalo udh nge frame banget, aplikasi akan keluar dengan sendirinya. Mohon di tingkat kan lagi kualitas aplikasi. Ram 4/64 masih ada cukup ruang untuk aplikasi seperti ini.",3,saran sih optimalisasi aplikasinya diperhatikan bagus template free pa ngedit error nge lag kadang kadang nge frame banget aplikasi mohon tingkat kualitas aplikasi ram ruang aplikasi,1
1578,"Canva, tolong diperbaiki bug nya, tiap saya edit khususnya edit foto + musik, kalo dirasa agak berat otomatis booting sendiri, balik lagi ke halaman awal, tiap diulangi selalu terjadi lagi, gitu terus.. bagaimana bisa selesai proses editingnya kalo gini? Sebenarnya sudah cocok dengan fasilitas yg diberikan aplikasi canva ini, mudah dipakai dan mudah dipahami toolsnya, cuma bug nya bikin sebel, akhirnya pindah aplikasi sebelah..",1,canva tolong diperbaiki bug nya edit edit foto musik dirasa berat otomatis booting halaman diulangi selesai prose editingnya gini cocok fasilitas yg aplikasi canva mudah dipakai mudah dipahami toolsnya bug nya bikin sebel pindah aplikasi sebelah,0
1579,"Sangat suka easy to use..... Tapi ada satu masukan nih.. semoga ke depannya ditambahkan tools panah/keyboard (atas bawah kanan kiri tetap) yang bisa membuat suatu objek gambar/teks/hiasan mudah untuk dipindahkan, jadi apabila ada kendala dalam memindahkan dengan layar sentuh bisa dengan kursor tools panah/keyboard tsb",5,suka easy to use masukan semoga depannya tool panahkeyboard kanan kiri objek gambartekshiasan mudah dipindahkan kendala memindahkan layar sentuh kursor tool panahkeyboard,2
1580,"Terimakasih, dengan canva saya bisa berkarya.. membuat berbagai macam desain dengan mudah. Hanya saja jujur saya lebih merasa nyaman pake canva yang dulu. Yang sekarang ini terlalu lama loadingnya, harus full sinyal, juga untuk mengedit teks, sangat menyusahkan. Desainnya tiba2 zoom in, tiba2 zoom out, itu mengganggu sekali. Semoga segera diatasi permasalahannya.",4,terimakasih canva berkarya desain mudah jujur nyaman pake canva loadingnya full sinyal mengedit teks menyusahkan desainnya zoom in zoom out mengganggu semoga diatasi permasalahannya,2
1581,"Aplikasinya sangat hebat dan mudah digunakan. Alangkah baiknya ketika tambah lagi animasinya dan dibuatkan fitur delay, agar animasi bisa diurut kemunculannya. Kalau fitur delay tersebut ditambahkan, maka pastilah akan sangat cantik presentasi dan video yang dibuat di canva ini. Dengan begitu, canva pasti akan semakin diminati.",5,aplikasinya hebat mudah alangkah baiknya animasinya dibuatkan fitur delay animasi diurut kemunculannya fitur delay cantik presentasi video canva canva diminati,2
1582,Upgrade sih wajib. Cmn kalau saran saya pribadi sih karena pengguna sudah familiar dengan tampilan yang lama jadi perlu adaptasi untuk tampilan baru yang persis versi PC. Ada beberapa tools yang not detected salah satunya sticker. Di versi yang baru saya hanya temukan emoji dan ilustrasi aja :( . Tetap jadi trend app desain terbaik yaa.. pertahankan kualitasmu canva! Perbaiki apa2 yang masih kurang :),2,upgrade sih wajib cmn saran pribadi sih pengguna familiar tampilan adaptasi tampilan persis versi pc tool not detected salah satunya sticker versi temukan emoji ilustrasi trend app desain terbaik yaa pertahankan kualitasmu canva perbaiki,0
1583,"Canva sekarang kok error terus ya. Desain-desain yang saya buat warnanya berubah sendiri ke warna aslinya. Color picker juga gak bisa dipakai, gak muncul, jadi susah ngerubah warna, kadang malah ngelag, belum lagi ngeklik elemen juga gak kliatan elemen mana yang di klik jd susah mau besarkan, kecilkan ato mutar krn gak muncul tanda2nya, dan masih banyak lainnya, hadeeeehhh gimana ini",3,canva error ya desaindesain warnanya berubah warna aslinya color picker dipakai muncul susah ngerubah warna kadang ngelag ngeklik elemen kliatan elemen klik jd susah besarkan kecilkan mutar muncul tandanya hadeeeeh gimana,1
1584,"Sering error, sering lemot padahal wifi dan kuota banyak, sering keluar sendiri secara tiba-tiba, banyak yang berbayar, dan susah untuk di download. Waktu download sampai 2 jam juga belum bisa ke download full 100%, buang-buang wifi kuota dan baterai hp saja. Tolong dong diperbaiki lagi, agar bisa lancar setiap mengerjakan tugas kampusnya. ♡Terimakasih♡",2,error lemot wifi kuota tibatiba berbayar susah download download jam download full buangbuang wifi kuota baterai hp tolong diperbaiki lancar tugas kampusnya terimakasih,0
1585,"Heran ya padahal sudah desain dengan posisi yang tepat (baik teks maupun gambar) tetapi setelah di save di hp jadinya kegeser posisisya. Kenapa ya? Jujur sih canva templatenya banyak, tapi kalau kayak gini ya nggak enak juga gimana bisa dipakai kalau teksnya jadi amburadul",1,heran ya desain posisi teks gambar save hp kegeser posisisya ya jujur sih canva templatenya kayak gini ya enak gimana dipakai teksnya amburadul,0
1586,"Sejak diupdate, jadi tidak sebagus pas sebelum diupdate. Tampilannya seratus delapan puluh derajat berbeda, lebih leluasa tampilan sebelum diupdate. Sewaktu menyimpan juga, ada beberapa elemen yang tiba-tiba menghilang. Posisi elemennya juga, setelah disimpan jadi tidak sesuai seperti sebelum disimpan, suka lebih ke kiri, padahal harusnya di kanan, atau di atas, padahal harusnya di tengah. Sebagai pengguna canva sejak tahun 2018, ini cukup mengecewakan, sih menurutku.. mohon diperbaiki lagi ya!",2,diupdate sebagus pa diupdate tampilannya seratus delapan puluh derajat berbeda leluasa tampilan diupdate menyimpan elemen tibatiba menghilang posisi elemennya disimpan sesuai disimpan suka kiri kanan pengguna canva mengecewakan sih menurutku mohon diperbaiki ya,0
1587,"App ini sebenernya bagus dan lengkap. Tapi gimana ya, pas lagi bikin background (misal) di aplikasi canvanya, lalu di download itu beda banget. Letaknya beda, nggak se-rapi saat saya bikin di aplikasi canva. Jadi menyulitkan saya untuk menyimpan gambar. Jika di screenshot jatuhnya malah burem itu gambar. Terima kasih, semoga di perbaiki.",3,app sebenernya bagus lengkap gimana ya pa bikin background aplikasi canvanya download beda banget letaknya beda serapi bikin aplikasi canva menyulitkan menyimpan gambar screenshot jatuhnya burem gambar terima kasih semoga perbaiki,1
1588,"Lebih suka versi yang lama, setelah di update loading awal masuk app, menyimpan hasil, dll makin lama padahal WiFi dan sinyal bagus bgt. Untuk penyimpanan hasil versi yang baru ternyata tidak sesuai dengan tata letak desain awal, ada yang ke kanan bgt, ke kiri, dll. But, Overall masih tetep suka sama canva hehe. Hanya saja saya saran untuk sedikit membetulkan kekurangan-kekurangan diatas. Terimakasih🙏",3,suka versi update loading masuk app menyimpan hasil dll wifi sinyal bagus banget penyimpanan hasil versi sesuai tata letak desain kanan banget kiri dll but overall tetep suka canva hehe saran membetulkan kekurangankekurangan diatas terimakasih,1
1589,"Mengalami penurunan drastis. Jaringan bagus, tapi selalu terjadi maslah saat upload gambar, hanya bisa undung 2 desain jika lebih dari itu langsung terjadi kesalahan. Hasil yang diunduh tidak lagi muncul pada folder canva secara otomatis, tapi justru kesimpan di folder camera. Ini sangat mengganggu. Mohon segera diperbaiki.",2,mengalami penurunan drastis jaringan bagus maslah upload gambar undung desain langsung kesalahan hasil diunduh muncul folder canva otomatis kesimpan folder camera mengganggu mohon diperbaiki,0
1590,"Buka canva itu selain boros baterai juga lemotnya keterlaluan. Layar bisa ngefrezz sampai beberapa menit. Editan yang sudah susah-susah dibuat tahu-tahu hilang atau tidak tersimpan walau katanya sudah tersimpan otomatis. Padahal fitur-fitur canva itu yang terlengkap dari yang lainnya, tetapi kendalanya memang di operasi aplikasi yang lemot parah",3,buka canva boros baterai lemotnya layar ngefrezz menit editan susahsusah tahutahu hilang tersimpan tersimpan otomatis fiturfitur canva terlengkap kendalanya operasi aplikasi lemot parah,1
1591,"Setelah beberapa update terakhir semakin kecewa dengan canva, banyak bug yg mengganggu saat design terutama yg paling mengganggu adalah hasil design yg sudah dicetak/diexport tidak sesuai dengan design yg telah kita buat, misal ada beberapa font dan size yg tidak sesuai, gambar yg miring, tulisan dan elemen yg berpindah ke kanan/kiri padahal design yg dibuat berada di tengah.. Tolong tim canva untuk segera memperbaiki masalah ini karena sangat mengganggu tugas dan pekerjaan, terimakasih..",1,update kecewa canva bug yg mengganggu design yg mengganggu hasil design yg dicetakdiexport sesuai design yg font size yg sesuai gambar yg miring tulisan elemen yg berpindah kanankiri design yg tolong tim canva memperbaiki mengganggu tugas pekerjaan terimakasih,0
1592,"Aplikasinya bagus sih, tapi terkadang kalau mau bantu teman download foto yang pakai material pro tidak bisa di buka, ada tulisan ""terjadi kesalahan"". (Kalau saya mengirum link ke teman juga seperti itu di aplikasi punya teman) Sudah dicoba buat update ke versi yang sama dan ngirim link baru tapi tetap tidak bisa, kekurangannya cmn disitu doang. Tetap bagus sih.",4,aplikasinya bagus sih terkadang bantu teman download foto pakai material pro buka tulisan kesalahan mengirum link teman aplikasi teman dicoba update versi ngirim link kekurangannya cmn disitu doang bagus sih,2
1593,"Sudah bagus, ada dua saran dari saya : 1. Kembangkan lagi fitur edit fotonya, buat lebih kompleks atau bisa juga dengan menambahkan banyak pilihan template 2. Tambahkan fitur iframe agar dapat menambahkan website di presentasi. 3. Fitur animasi lebih dikembangkan lagi, kalau bisa ada opsi dimana ketika kita mengklik slide itu 2 kali akan terjadi animasi ..., ketika klik 3 kali akan terjadi animasi..., jadi power point bisa jadi lebih hidup. Contoh penerapan fitur itu bisa seperti card dua sisi.",4,bagus saran kembangkan fitur edit fotonya kompleks pilihan template tambahkan fitur iframe website presentasi fitur animasi dikembangkan opsi dimana mengklik slide kali animasi klik kali animasi power point hidup contoh penerapan fitur card sisi,2
1594,"Awalnya video yg saya buat tidak mengalami masalah, tp makin kesni, setiap di download, hasil ny berbeda, parah nya kadang hanya gambar hitam putih, video ny gak ada. Trus kemarin2 ada beberapa fitur msh bisa di pakai, tp skrng sudah di lock, harus premium br bs di pakai. Canva... kamu tidak seperti yg dulu. :(",1,video yg mengalami kesni download hasil ny berbeda parah nya kadang gambar hitam putih video ny trus kemarin fitur msh pakai skrng lock premium br pakai canva yg,0
1595,"Semenjak update, Canva tidak lagi seperti dulu. Sekarang loadingnya lama, tools menunya banyak yang bertumpuk, sehingga membuat sangat tidak efisien. Dan hasil eksportnya pun jadi makin berantakan tidak sesuai dengan saat kita mengedit. Tolong diperbaiki, kembalikan canva tampilan model dahulu. Lebih nyaman digunakan, dan sangat efisien. Saya sudah pakai canva hampir 2 tahun.",1,semenjak update canva loadingnya tool menunya bertumpuk efisien hasil eksportnya berantakan sesuai mengedit tolong diperbaiki kembalikan canva tampilan model nyaman efisien pakai canva,0
1596,"Saya sudah lama menggunakan canva dan sangat suka dengan fitur2 yang ada. Namun setelah di update, loadingnya jadi lama, hasil tidak sesuai bahkan dalam proses edit terkadang ada foto2 yang jadi tidak sesuai dan malah tidak dapat dikembalikan.",1,canva suka fitur update loadingnya hasil sesuai prose edit terkadang foto sesuai dikembalikan,0
1597,"Aplikasinya sangat membantu, tetapi tidak ada opsi menghapus riwayat edit. Karena dalam suatu waktu saya salah buka file dengan akun yang keperluan lain, sehingga projek private jadi tersebar dengan tidak sengaja. SARAN tolong ditambahkan fitur ""HAPUS RIWAYAT EDIT""",3,aplikasinya membantu opsi menghapus riwayat edit salah buka file akun keperluan projek private tersebar sengaja saran tolong fitur hapus riwayat edit,1
1598,"Lebih suka canva yg dulu setelah di update hasil editannya jadi kurang pas, waktu di edit posisinya pas, tapi ketika udah di save malah berubah posisinya jadi agak ke pinggir. Terus ketika edit video 2 halaman, waktu di save halaman keduanya gak ada malah blank",1,suka canva yg update hasil editannya pa edit posisinya pa save berubah posisinya pinggir edit video halaman save halaman blank,0
1599,"Kenapa semenjak di update jadi malah sering error? Sekarang elemen gradient ngga bisa diganti warna.. saat bikin desain kadang layar kebelah jadi 3.. pas di save ngga kesimpan di folder canva tapi justru kesimpan di folder lain padahal ngga di setting buat disimpan di folder lain. Pas di cek informasi desainnya di galeri, masa kesimpan nya di tanggal 01/01/1970.. kan aneh.. udah di install ulang berkali kali, di tutup paksa aplikasi udah, di-update udah, masuk pakai email lain juga udah.",1,semenjak update error elemen gradient ngga diganti warna bikin desain kadang layar kebelah pa save ngga kesimpan folder canva kesimpan folder ngga setting disimpan folder pa cek informasi desainnya galeri kesimpan nya tanggal aneh install ulang berkali kali tutup paksa aplikasi diupdate masuk pakai email,0
1600,"Bulan lalu pengoperasiannya masih nyaman, tapi dibulan ini kenapa malah makin aneh? Mau ngetik text aja kok ribet banget, pake zoom out zoom in? Malah membingungkan. Dan penempatan saat mengedit dengan hasil sangat berbeda!!! Saat saya mengedit penempatan sudah pas, tetapi hasilnya malah berantakan! Biasanya buat quotes 5 menit selesai, kok ini sampai makan waktu lebih dari 30menit?? Tolong kembalikan canva versi sebelumnya, untuk kenyamanan bersama. Terima kasih.",1,pengoperasiannya nyaman dibulan aneh ngetik text ribet banget pake zoom out zoom in membingungkan penempatan mengedit hasil berbeda mengedit penempatan pa hasilnya berantakan quote menit selesai makan menit tolong kembalikan canva versi kenyamanan terima kasih,0
1601,"suka banget karena mudah digunakan, fitur dan pilihannya banyak. mungkin bisa ditingkatkan lagi di versi yang selanjutnya agar saat di save engga nge blur. pas editing bagus banget, gambar jelas dan jernih, tapi pas di save blurr kan sayang banget.",4,suka banget mudah fitur pilihannya ditingkatkan versi save engga nge blur pa editing bagus banget gambar jernih pa save blurr sayang banget,2
