,content,score,clean_content,sentiment
1194,"Keren sih aku itu udah lama banget makek aplikasi ini dan aku juga seneng banget bisa makek aplikasi ini,aplikasi ini cocok buat edit foto bisa merubah background pokoknya keren deh:]",5,keren sih banget makek aplikasi seneng banget makek aplikasi iniaplikasi cocok mengedit foto merubah background pokoknya keren deh,2
1195,"Nama saya: Rido👋🏻 Umur: 16✔️ Saya apresiasikan kehebatan Aplikasi Lightroom👍🏻👏🏻foto yang tadinya biasa saja bisa jadi luar biasa berkat Lightroom, terimakasih buat developer nya, karena sudah menciptakan Aplikasi Luar Biasa ini!!!!🤗❤️ Pllisss balikin split tone nya yakk, karena itu berguna bgt buat kami...terimakasih🙏🏻🙏🏻😍 #SalamFotoElit❤️🌈 #LightroomTheFamilly😍🌈",5,nama rido umur apresiasikan kehebatan aplikasi lightroomfoto berkat lightroom terimakasih developer nya menciptakan aplikasi pllis balikin split tone nya yakk berguna banget kamiterimakasih,2
1196,awalnya apk ini berfungsi dg baik tp skrg setiap kali mo ngedit selalu muncul penawaran utk upgrade ke premium jd tdk bs ngedit. mohon diperbaiki,2,aplikasi berfungsi dg kali ngedit muncul penawaran utk upgrade premium jd ngedit mohon diperbaiki,0
1197,Saya pengguna lama apk ini..tapi kok ketika di update bagian split tone nya kok gak ada yaa..jadi saya setiap mengedit tidak memakai,3,pengguna aplikasi initapi update split tone nya yaajadi mengedit memakai,1
1198,"Untuk saat ini adobe lightroom saya kasih 4 bintang dulu, soalnya gaada editor text nya. Ku mohon pembaruan kedepanya di kasih editor text nya biar semakin bagus Terimakasih 🙏🙏🙏",4,adobe lightroom kasih bintang gaada editor text nya ku mohon pembaruan kedepanya kasih editor text nya bagus terimakasih,2
1199,"Bagus sih, tapi kok nggak bisa export as kayak dulu yaa, jadinya otomatis ke save jpg, padahal butuhnya file dng",2,bagus sih export kayak yaa otomatis save jpg butuhnya file dng,0
1200,Sudah lama pake apk satu ini tp setelah ganti HP preset nya hilang.mau upgrade ke premium tp kagak bisa. Apakah nggk semua gadget support ke premium ya?,5,pake aplikasi ganti hp preset nya hilangmau upgrade premium kagak nggk gadget support premium ya,2
1201,Update versi baru malah mengecewakan semua preset saya hilang trs sekarang tiba tiba suka muncul layar lain entah iklan atau apa jadi bikin saya ngk bisa ngedit,1,update versi mengecewakan preset hilang suka muncul layar iklan bikin ngk ngedit,0
1202,"gabisa login, gabisa bikin akun selalu bertuliskan ""SSL Error"" padahal sinyal data dan wifi lancar, jelek banget aplikasinya.",1,gabisa login gabisa bikin akun bertuliskan ssl error sinyal data wifi lancar jelek banget aplikasinya,0
1203,"Tolong y pihak Lr ini apk diperbarui bukanya makin bagus malah preset saya hilang semuaa padhal banyak sekali, and malah foto gabisa kebuka jugaa semoga cepat diperbaiki jangan buat kecewa pengguna lama dong parah sihh!!",1,tolong lr aplikasi diperbarui bukanya bagus preset hilang semuaa padhal and foto gabisa kebuka jugaa semoga cepat diperbaiki kecewa pengguna parah sihh,0
1204,Waktu awal download fotonya nggak bisa disimpan terus aku coba download lagi di play store dengan akun yang sama seperti daftar Lightroom nya sekarang fotonya udah bisa disimpan 👍,5,download fotonya disimpan coba download play store akun daftar lightroom nya fotonya disimpan,2
1205,"Kenapa Kek gini mau save aja gak siap"" sampe 1 harian.saya udah premium.kok gitu"" aja gk jelas.bagai mana kami bisa menikmatin hasil editan kami jika menyimpan hasil edit aja butuh waktu 1 harian",1,kek gini save sampe hariansaya premiumkok gk jelasbagai menikmatin hasil editan menyimpan hasil mengedit butuh harian,0
1206,"apk nya sangat bagus, aq suka dan bagi klian yg pnya masalah nga bisa import foto dri galeri it, klian hrs pindahin ke krtu sd biar bisa import, w bru ajh instal nih apknya emg awalnya nga bisa import tpi w cri tau knp nga bsa :v dan trnyata kita hrs mindahin ke krtu sd :v *dasar klean cmn bisa ngeluh doang :v",5,aplikasi nya bagus aq suka yg pnya nga import foto dri galeri it hr pindahin krtu sd import bru ajh instal apknya emg nga import tpi cri nga bsa trnyata hr mindahin krtu sd dasar klean cmn ngeluh doang,2
1207,Ini kok udah di isi kode verivikasi yg udh dikirim kok malah valid yah . . . pdahal udah login berkali-kali tetep gk bisa . . . mna pke bhsa inggris lagi kn ssh ngertiinnya tolong dong diperbaiki loginnya biar gak kek gini lagi,1,isi kode verivikasi yg dikirim valid yah pdahal login berkalikali tetep gk mna pke bhsa inggris kn ssh ngertiinnya tolong diperbaiki loginnya kek gini,0
1208,Banyk banget yg beri ulasan kalo present ny dn foto ny hilang semua mungkin itu karena memori hp nya full trus file data nya hilang gara² memori ny full karena sy sudah pengalaman bkn pengalaman tapi udah sering gitu hanya beri saran aja maaf kalo salah atau tersinggung 🙏😊,5,banyk banget yg ulasan present ny dn foto ny hilang memori hp nya full trus file data nya hilang gara memori ny full pengalaman pengalaman saran maaf salah tersinggung,2
1209,"gimanaaaa siiiiii????? susah bngt nginstalnyaaa. pdhl kuota ada, memory juga masih bnykk kokkk!!! tpi susah bngttt, sinyl nya juga lumynnn. tpi ini mh buang buang waktuuuu. udh apk ny gk ke download gk ada hasilll lagi./ tolong dongggg... sya buth apk iniiiii...",3,gimanaa siiii susah banget nginstalnya kuota memory bnykk kok tpi susah bngt sinyl nya lumyn tpi mh buang buang waktuu aplikasi ny gk download gk hasil tolong dongg sya buth aplikasi iniii,1
1210,"Aku pikir ga bakal bisa pakai apk lightroom lagi krn liat ulasan orang lain kaya ga puas gitu tapi ternyata waktu ak uninstal lightroom krn sebelumnya lightroom nya harus di update gtu trus mau update malah ulasannya kaya gitu auto gak jadi update dan milih uninstal, trus nyari apk yg bgus ga nemu"" akhirnya download lagi rupanya bisa di pakai dongg senenggg bangettt",5,pikir pakai aplikasi lightroom liat ulasan orang kaya puas ak uninstal lightroom lightroom nya update gtu trus update ulasannya kaya auto update milih uninstal trus mencari aplikasi yg bgus nemu download pakai dongg seneng banget,2
1211,"Kenapa folder foto selain DCIM gabisa terbaca di lightroom? Padahal mau edit foto yg di simpan dari ig, wa, dll. Kecewa sih asli",1,folder foto dcim gabisa terbaca lightroom mengedit foto yg simpan ig wa dll kecewa sih asli,0
1212,kok aplikasinya kyk gini ya? gk bisa import gambar gitu buat di edit. malah bilangnya memori tak cukup untuk.... padahalkan memori ku masih banyak kok kosongnya,2,aplikasinya kyk gini ya gk import gambar mengedit bilangnya memori padahalkan memori ku kosongnya,0
1213,"Aplikasi ini membantu saya dalam mengedit foto sesuai yg saya inginkan, begitu mudah dan simple Tapi saran saya agar ditambah kan dg efek yg lebih banyak agar menarik minat",3,aplikasi membantu mengedit foto sesuai yg mudah simple saran ditambah dg efek yg menarik minat,1
1214,"Gila nih apk cocok banget banget buat HP aku yg kamera nya burek, paling suka tuh fitur preset yg tinggal pencet bisa langsung berubah dari segi warna dan kejernihan kalau dipreset paling suka juga yg namanya filter kontras tinggi, dan masih banyak vitur lain juga😭❤",5,gila aplikasi cocok banget banget hp yg kamera nya burek suka fitur preset yg tinggal pencet langsung berubah segi warna kejernihan dipreset suka yg namanya filter kontras vitur,2
1215,"Buang-buang waktu saja..setelah didowload tidak bisa berfungsi buat edit, hanya seperti edit bawaan hp saja",1,buangbuang sajasetelah didowload berfungsi mengedit mengedit bawaan hp,0
1216,Softwarenya masih kurang sempurna untuk penyimpanan cloudnya selalu error pada saat di edit kembali.,2,softwarenya sempurna penyimpanan cloudnya error mengedit,0
1217,"semenjak di update kirain aku doang yg selalu gagal kalo impor foto dari galeri ke LR, ternyata pada begitu juga. gimana ini? tolong segera diatasi karna udh terlanjur nyaman sm LR",1,semenjak update kirain doang yg gagal impor foto galeri lr gimana tolong diatasi karna terlanjur nyaman lr,0
1218,"Skrng selalu muncul. Tulisan close pd saat mengedit, sangat menganggu mohon diperbaiki.",1,skrng muncul tulisan close pd mengedit menganggu mohon diperbaiki,0
1219,Aplikasi edit mantab lah. Bagus engganya foto tergantung kita yang edit. Cocok lah buat nambah warna di foto jadi lebih hidup. Thanks.,5,aplikasi mengedit mantab bagus engganya foto tergantung mengedit cocok nambah warna foto hidup thanks,2
1220,Kalo gabisa import setau gw itu storage lo mungkin bro hp gw ga bagus bgt tapi tetep bisa tuh dulu juga sempet gabisa penyimpanan gw dulu sekitar 300mb itu gabisa terus gw hapus hapus jadi 600mb lancar lancar aja tuh.Udah bagus buat sebuah apk yang gratis.ada harga ada barang,4,kalo gabisa import setau storage lo bro hp bagus banget tetep sempet gabisa penyimpanan mb gabisa hapus hapus mb lancar lancar ituudah bagus aplikasi gratisada harga barang,2
1221,"Semenjak saya pake apk iki sih baik2 aja tapi kok trakhir2 ini apk ini gak bisa nyimpen poto ya alasannya ruang tidak cukup padahal memori gak penuh,tolong dong perbaiki kenapa apk ini jadi begini kacau maap saya kasih bintang 1 dulu tar kalo udah baik lagi apk nya tar saya kasih bintang 5",1,semenjak pake aplikasi iki sih trakhir aplikasi nyimpen poto ya alasannya ruang memori penuhtolong perbaiki aplikasi kacau maap kasih bintang tar aplikasi nya tar kasih bintang,0
1222,"Apaaa ini woylahh.... Habis di update bukannya makin mudah malah makin jelek, mau import foto aja ribet, workspace juga makin susah tata letaknya",1,apa woylahh habis update mudah jelek import foto ribet workspace susah tata letaknya,0
1223,"Sangat membantu untuk saya yang sedang belajar mengedit photo, apalagi banyak fitur fitur yang sangat bagus juga membantu.",5,membantu belajar mengedit foto fitur fitur bagus membantu,2
1224,"good, udh gitu aja dah kalau komentar panjang panjang suka kaga di baca sama orang orang tau sendiri pan orang mh kalau baca apa apa kg di selesaikan, jd intinnya saya mau lonentar singkat jelas dan padat agar orng bisa baca tanpa rasa bosan, sekian dan terimakasih",5,good dah komentar suka kaga baca orang orang pan orang mh baca kg selesaikan jd intinnya lonentar singkat padat orng baca bosan sekian terimakasih,2
1225,Apl nya minta di update. Masuk di playstore nda ada tulisan update. Masih bertanya bemana ni mau masuk tp nda bisa masuk. Karna minta nya di update. Masuk di playstore tdk ada tulisan update. Mau update di mana. Hallo developver,1,apl nya update masuk playstore nda tulisan update bemana ni masuk nda masuk karna nya update masuk playstore tulisan update update hallo developver,0
1226,"Maaf sebelumnya ini aplikasi nya kok keluar""sendiri si sya sedang asik""mengedit tpi malah keluar.tolong di perbaiki ya🙏dan maaf saya cuman kasi ⭐3nanti kalau udh di perbaiki/apk nya udh gak keluar keluar sya kasi ⭐5☺️",3,maaf aplikasi nya keluarsendiri si sya asikmengedit tpi keluartolong perbaiki yadan maaf cuman kasi perbaikiaplikasi nya sya kasi,1
1227,"Saya sangat suka sekali di aplikasi ini, buat kalian yang pemula atau yang suka ngedit² foto. Ini apliaksi cocok buat ngedit dan hasilnya nggak akan nyesel deh",5,suka aplikasi pemula suka ngedit foto apliaksi cocok ngedit hasilnya nyesel deh,2
1228,"mohon maaf sebelumnya, karena selera orang berbeda beda kali ini saya merasakan kurang puas dengan aplikasi ini. bagi saya aplikasi ini ribet dan membosankan. mungkin karena saya yg belum ""bisa"" menggunakan fitur nya dengan baik. semangat trus kembangkan lagi 😍",1,mohon maaf selera orang berbeda beda kali merasakan puas aplikasi aplikasi ribet membosankan yg fitur nya semangat trus kembangkan,0
1229,Mas aplkasi nya bagus tapi saya kan baru download link preset di youtube kan lah tapi kok udah selsai download di file nya lalu saya masuk kmbali ke lightroom nya trus mau edit kenapa slalu jadi keluar sendiriya jadi kesel saya. Mau tekan preset yang telah saya download trus dia kaya gak bisa tekan gitu tapi kalo yang laen bisa. Nanti saya beri bingtang lima kalo kalian udah benerin aplikasinya,1,ma aplkasi nya bagus download link preset youtube selsai download file nya masuk kmbali lightroom nya trus mengedit slalu sendiriya kesel tekan preset download trus kaya tekan laen bingtang benerin aplikasinya,0
1230,"Setelah update lightroom terbaru masukkan photo digaleri nda bsa .. muncul perijinan,, sdh cek dipengaturan sdh diatur ke ijin semua .. tetap gak mau!! Tolong segera diperbaiki trimakasih",1,update lightroom terbaru masukkan foto digaleri nda bsa muncul perijinan sdh cek dipengaturan sdh diatur ijin tolong diperbaiki trimakasih,0
1231,Aplikasinya gak bisa di bukak padahal. Udh di bersihkan udh di apus aplikasi yang tak penting dari kemaren gak bise udh instal berapa kali perbaikin dong gimana ni supaya bisa dibukak lagi ngehangnya gituk amat si,1,aplikasinya bukak udh bersihkan apus aplikasi kemaren bise instal kali perbaikin gimana ni dibukak ngehangnya gituk si,0
1232,"Aplikasinya bagus, Bagus atau jeleknya hasil Foto itu bukan karna Aplikasinya, tapi tergantung Para Editornya..",4,aplikasinya bagus bagus jeleknya hasil foto karna aplikasinya tergantung editornya,2
1233,"Knp aplikasi ini setelah gue download gk bisa di login, udah brp kali saya masuk an akun saya tapi tetap salah meski akun saya benar, mohon diperbaiki.. Padahl saya sangat suka dng aplikasi ini",1,knp aplikasi download gk login brp kali masuk an akun salah akun mohon diperbaiki padahl suka dng aplikasi,0
1234,"Pass saya masukin akun Google, kan loading pas masuk ke tab baruu yang tulisan diatasnya close. KOK saya gak ada tulisanya seperti yang lainn saya coba berkali kali tetap saja tolong developernya tolong diperbaiki",1,pas masukin akun google loading pa masuk tab baruu tulisan diatasnya close tulisanya lainn coba berkali kali tolong developernya tolong diperbaiki,0
1235,"Apk ini sangat bagussssss saya sedikit cerita yah Saya dulu itu pengen banget hunting pake filter yg kyk ditiktok tp gk dibolehin Ama ortu soalnya mahal banget kan,abis itu aku coba download apk ini trs aku cari"" tau dan akhirnya bisa walaupun itu aku foto pake kamera hp dan hasilnya seperti kita berfoto pake kamera asli lohhh senenggg bangett dehh😌🤩,sekian dari cerita saya terima kasihh🙏",5,apk bagussss cerita yah pengen banget hunting pake filter yg kyk ditiktok gk dibolehin ama ortu mahal banget kanabis coba download aplikasi cari foto pake kamera hp hasilnya berfoto pake kamera asli loh seneng bangett dehhsekian cerita terima kasihh,2
1236,"Cok gua dah ngedit banyak foto, banyak preset yang capek capek gua buat begitu gua install ulang dan login pake akun yang sama semua hasil foto dan preset gua ilang kemana cok. Malem malem bikin emosi aja😭 dah lah cukup pake aplikasi ini. Bikin kesel sendiri",1,cok gua dah ngedit foto preset capek capek gua gua install ulang login pake akun hasil foto preset gua ilang kemana cok malem malem bikin emosi dah pake aplikasi bikin kesel,0
1237,"pokoknya sangat membantu untuk ngedit ngedit foto foto aku jadi lebih bagussssss dari aslinya,dan aku bisa bikin preset preset yang sesuai sama keinginan aku sendiri mantab jiwa lahhh",5,pokoknya membantu ngedit ngedit foto foto bagussss aslinyadan bikin preset preset sesuai mantab jiwa lah,2
1238,Makin di update malah makin ga jelas nih aplikasi. Sering terjadi crash dan keluar aplikasi secara tiba-tiba. Kuontol ancenan,2,update aplikasi crash aplikasi tibatiba kuontol ancenan,0
1239,Sumpah inituhh aplikasinya keren banget anjir .. gw jadi editor di kelas teratas.. gila emang pada bilang rumusnya tuh susah.. etss pas gw coba tuh trnyata ngga gess .. sumpah ini asli keren banget .. gw jadi makin hari dibayar sana sini gess dari hasil edit fto yang kmarin² .. gw jadi sukses lanjar jaya awkawokk:v,5,sumpah inituhh aplikasinya keren banget anjir editor kelas teratas gila emang bilang rumusnya susah etss pa coba trnyata ngga gess sumpah asli keren banget dibayar gess hasil mengedit fto kmarin sukses lanjar jaya awkawokkv,2
